activity_id,source_compendium,category_name_vi,category_name_en,description_vi,description_en,met_value,met_type,baseline_value,baseline_unit,intensity_level,suitable_for_beginner,suitable_for_elderly,suitable_for_wheelchair_user,source_url
adult_07041,adult,không hoạt động,Inactivity,đứng (fidgeting),Standing (fidgeting),1.5,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07045,adult,không hoạt động,Inactivity,đứng watching television,Standing watching television,1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07050,adult,không hoạt động,Inactivity,"Reclining, writing","Reclining, writing",1.5,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07060,adult,không hoạt động,Inactivity,"Reclining, talking hoặc talking on phone","Reclining, talking or talking on phone",1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07070,adult,không hoạt động,Inactivity,"Reclining, reading","Reclining, reading",1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07075,adult,không hoạt động,Inactivity,Meditating,Meditating,1.0,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_08009,adult,vườn vườn,Lawn Garden,"mang vác, loading hoặc stacking wood, loading/unloading hoặc mang vác lumber, light-to- vừa nỗ lực","Carrying, loading or stacking wood, loading/unloading or carrying lumber, light-to- moderate effort",4.1,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08010,adult,vườn vườn,Lawn Garden,"mang vác, loading hoặc stacking wood, loading/unloading hoặc mang vác lumber, vừa nỗ lực","Carrying, loading or stacking wood, loading/unloading or carrying lumber, moderate effort",5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08019,adult,vườn vườn,Lawn Garden,"Chopping wood, splitting logs, vừa nỗ lực","Chopping wood, splitting logs, moderate effort",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08020,adult,vườn vườn,Lawn Garden,"Chopping wood, splitting logs, mạnh nỗ lực","Chopping wood, splitting logs, vigorous effort",6.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08025,adult,vườn vườn,Lawn Garden,"Clearing nhẹ brush, thinning vườn, vừa nỗ lực","Clearing light brush, thinning garden, moderate effort",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08030,adult,vườn vườn,Lawn Garden,"Clearing land, haul brush, undergrowth, hoặc ground, mạnh nỗ lực","Clearing land, haul brush, undergrowth, or ground, vigorous effort",6.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08040,adult,vườn vườn,Lawn Garden,"Digging sandbox, shoveling sand","Digging sandbox, shoveling sand",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08045,adult,vườn vườn,Lawn Garden,"Digging, spading, filling vườn, composting, light-to-moderate nỗ lực","Digging, spading, filling garden, composting, light-to-moderate effort",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08050,adult,vườn vườn,Lawn Garden,"Digging, spading, filling vườn, composting (Taylor Code 590)","Digging, spading, filling garden, composting (Taylor Code 590)",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08052,adult,vườn vườn,Lawn Garden,"Digging, spading, filling vườn, composting, mạnh nỗ lực","Digging, spading, filling garden, composting, vigorous effort",7.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08055,adult,vườn vườn,Lawn Garden,Driving tractor,Driving tractor,2.8,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/lawn-garden
adult_08057,adult,vườn vườn,Lawn Garden,"Felling trees, large size","Felling trees, large size",8.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08058,adult,vườn vườn,Lawn Garden,"Felling trees, small-medium size","Felling trees, small-medium size",5.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08060,adult,vườn vườn,Lawn Garden,"Gardening với heavy power tools, using chain saw, tilling a vườn","Gardening with heavy power tools, using chain saw, tilling a garden",5.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08066,adult,vườn vườn,Lawn Garden,"gardening, chung","gardening, general",2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/lawn-garden
adult_08070,adult,vườn vườn,Lawn Garden,"Irrigation channels, opening và closing ports","Irrigation channels, opening and closing ports",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08080,adult,vườn vườn,Lawn Garden,Laying crushed rock hoặc gravel,Laying crushed rock or gravel,6.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08090,adult,vườn vườn,Lawn Garden,Laying sod,Laying sod,5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08095,adult,vườn vườn,Lawn Garden,"Mowing vườn, chung, đi bộ, vừa nỗ lực","Mowing lawn, general, walking, moderate effort",5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08100,adult,vườn vườn,Lawn Garden,"Mowing vườn, riding mower (Taylor Code 550)","Mowing lawn, riding mower (Taylor Code 550)",2.5,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/lawn-garden
adult_08110,adult,vườn vườn,Lawn Garden,"Mowing vườn, hand mower, mạnh nỗ lực (Taylor Code 570)","Mowing lawn, hand mower, vigorous effort (Taylor Code 570)",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08120,adult,vườn vườn,Lawn Garden,"Mowing vườn, walk, power mower, vừa hoặc mạnh nỗ lực","Mowing lawn, walk, power mower, moderate or vigorous effort",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08125,adult,vườn vườn,Lawn Garden,"Mowing vườn, power mower, nhẹ hoặc vừa nỗ lực (Taylor Code 590)","Mowing lawn, power mower, light or moderate effort (Taylor Code 590)",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08130,adult,vườn vườn,Lawn Garden,"Operating snow blower, đi bộ","Operating snow blower, walking",2.5,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/lawn-garden
adult_08135,adult,vườn vườn,Lawn Garden,"Planting, potting, transplanting seedlings hoặc plants, nhẹ nỗ lực","Planting, potting, transplanting seedlings or plants, light effort",2.6,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/lawn-garden
adult_08140,adult,vườn vườn,Lawn Garden,"Planting seedlings, shrubs, stooping, vừa nỗ lực","Planting seedlings, shrubs, stooping, moderate effort",4.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08145,adult,vườn vườn,Lawn Garden,"Planting crops hoặc vườn, stooping, vừa nỗ lực","Planting crops or garden, stooping, moderate effort",4.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08150,adult,vườn vườn,Lawn Garden,Planting trees,Planting trees,4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08160,adult,vườn vườn,Lawn Garden,"Raking vườn hoặc leaves, vừa nỗ lực","Raking lawn or leaves, moderate effort",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08165,adult,vườn vườn,Lawn Garden,Raking vườn (Taylor Code 600),Raking lawn (Taylor Code 600),4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08170,adult,vườn vườn,Lawn Garden,Raking roof với snow rake,Raking roof with snow rake,4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08180,adult,vườn vườn,Lawn Garden,Riding snow blower,Riding snow blower,3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08190,adult,vườn vườn,Lawn Garden,"Sacking grass, leaves","Sacking grass, leaves",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08192,adult,vườn vườn,Lawn Garden,Shoveling dirt hoặc mud,Shoveling dirt or mud,5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08195,adult,vườn vườn,Lawn Garden,"Shoveling snow, by hand, vừa nỗ lực","Shoveling snow, by hand, moderate effort",5.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08200,adult,vườn vườn,Lawn Garden,"Shoveling snow, by hand (Taylor Code 610)","Shoveling snow, by hand (Taylor Code 610)",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08202,adult,vườn vườn,Lawn Garden,"Shoveling snow, by hand, mạnh nỗ lực","Shoveling snow, by hand, vigorous effort",7.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08210,adult,vườn vườn,Lawn Garden,"Trimming shrubs hoặc trees, manual cutter","Trimming shrubs or trees, manual cutter",3.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08215,adult,vườn vườn,Lawn Garden,"Trimming shrubs hoặc trees, power cutter, using leaf blower, edger, vừa nỗ lực","Trimming shrubs or trees, power cutter, using leaf blower, edger, moderate effort",3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08220,adult,vườn vườn,Lawn Garden,"đi bộ, applying fertilizer hoặc seeding a vườn, push applicator","Walking, applying fertilizer or seeding a lawn, push applicator",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08230,adult,vườn vườn,Lawn Garden,"Watering vườn hoặc vườn, đứng hoặc đi bộ","Watering lawn or garden, standing or walking",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08239,adult,vườn vườn,Lawn Garden,"Weeding, cultivating vườn, light-to-moderate nỗ lực","Weeding, cultivating garden, light-to-moderate effort",3.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08240,adult,vườn vườn,Lawn Garden,"Weeding, cultivating vườn, vừa nỗ lực (Taylor Code 580)","Weeding, cultivating garden, moderate effort (Taylor Code 580)",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08241,adult,vườn vườn,Lawn Garden,"Weeding, cultivating vườn, using hoe moderate-to-vigorous nỗ lực","Weeding, cultivating garden, using hoe moderate-to-vigorous effort",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08245,adult,vườn vườn,Lawn Garden,"Gardening, chung, vừa nỗ lực","Gardening, general, moderate effort",3.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08246,adult,vườn vườn,Lawn Garden,"Picking fruit hoặc coffee from trees, vừa nỗ lực","Picking fruit or coffee from trees, moderate effort",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08248,adult,vườn vườn,Lawn Garden,"Harvesting Produce, Picking fruit off trees, gleaning fruits, picking fruits/vegetables, leo núi ladder to pick fruit, mạnh nỗ lực","Harvesting Produce, Picking fruit off trees, gleaning fruits, picking fruits/vegetables, climbing ladder to pick fruit, vigorous effort",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08250,adult,vườn vườn,Lawn Garden,"Implied walking/standing – picking up yard, nhẹ, picking flowers hoặc vegetables","Implied walking/standing – picking up yard, light, picking flowers or vegetables",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08251,adult,vườn vườn,Lawn Garden,"đi bộ, gathering gardening tools","Walking, gathering gardening tools",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08255,adult,vườn vườn,Lawn Garden,"Wheel barrow, đẩy vườn cart hoặc wheelbarrow, chung","Wheel barrow, pushing garden cart or wheelbarrow, general",4.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08256,adult,vườn vườn,Lawn Garden,"Wheel barrow, đẩy large vườn cart hoặc heavy wheelbarrow up to 150kg","Wheel barrow, pushing large garden cart or heavy wheelbarrow up to 150kg",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08260,adult,vườn vườn,Lawn Garden,"Yardwork, chung, nhẹ nỗ lực","Yardwork, general, light effort",2.3,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/lawn-garden
adult_08261,adult,vườn vườn,Lawn Garden,"Yardwork, chung, vừa nỗ lực","Yardwork, general, moderate effort",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08262,adult,vườn vườn,Lawn Garden,"Yardwork, chung, mạnh nỗ lực","Yardwork, general, vigorous effort",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_09005,adult,hoạt động khác,Miscellaneous,"Casino gambling, đứng","Casino gambling, standing",2.5,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/miscellaneous
adult_09010,adult,hoạt động khác,Miscellaneous,"Card playing, ngồi","Card playing, sitting",1.5,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/miscellaneous
