activity_id,source_compendium,category_name_vi,category_name_en,description_vi,description_en,met_value,met_type,baseline_value,baseline_unit,intensity_level,suitable_for_beginner,suitable_for_elderly,suitable_for_wheelchair_user,source_url
adult_06110,adult,Sửa chữa nhà cửa,Home Repair,Excavating gara,Excavating garage,5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06120,adult,Sửa chữa nhà cửa,Home Repair,Treo storm windows,Hanging storm windows,5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06122,adult,Sửa chữa nhà cửa,Home Repair,Lắp tấm thạch cao trong nhà,Hanging sheet rock inside house,5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06124,adult,Sửa chữa nhà cửa,Home Repair,Đóng đinh,Hammering nails,3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06126,adult,Sửa chữa nhà cửa,Home Repair,"Sửa chữa nhà cửa, thông thường, cường độ nhẹ","Home repair, general, light effort",2.5,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/home-repair
adult_06127,adult,Sửa chữa nhà cửa,Home Repair,"Sửa chữa nhà cửa, thông thường, cường độ vừa","Home repair, general, moderate effort",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06128,adult,Sửa chữa nhà cửa,Home Repair,"Sửa chữa nhà cửa, thông thường, cường độ cao","Home repair, general, vigorous effort",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/home-repair
adult_06130,adult,Sửa chữa nhà cửa,Home Repair,Trải hoặc tháo thảm,Laying or removing carpet,4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06140,adult,Sửa chữa nhà cửa,Home Repair,Lát gạch hoặc sàn linoleum,Laying tile or linoleum,3.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06144,adult,Sửa chữa nhà cửa,Home Repair,Repairing appliances,Repairing appliances,3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06150,adult,Sửa chữa nhà cửa,Home Repair,"Sơn / vẽ, bên ngoài nhà (Taylor Code 650)","Painting, outside home (Taylor Code 650)",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06160,adult,Sửa chữa nhà cửa,Home Repair,"Sơn trong nhà, dán giấy tường, cạo sơn","Painting inside house, wallpapering, scraping paint",3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06165,adult,Sửa chữa nhà cửa,Home Repair,Sơn / vẽ (Taylor Code 630),Painting (Taylor Code 630),4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06167,adult,Sửa chữa nhà cửa,Home Repair,"Hệ thống ống nước, thông thường","Plumbing, general",3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06170,adult,Sửa chữa nhà cửa,Home Repair,Lắp và tháo bạt che – thuyền buồm,Put on and removal of tarp – sailboat,3.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06180,adult,Sửa chữa nhà cửa,Home Repair,Roofing,Roofing,6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/home-repair
adult_06190,adult,Sửa chữa nhà cửa,Home Repair,Chà nhám sàn bằng máy chà nhám điện,Sanding floors with a power sander,4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06200,adult,Sửa chữa nhà cửa,Home Repair,Cạo bề mặt và sơn thuyền buồm hoặc thuyền máy,Scraping and painting sailboat or powerboat,4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06205,adult,Sửa chữa nhà cửa,Home Repair,Sharpening dụng cụ,Sharpening tools,2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/home-repair
adult_06210,adult,Sửa chữa nhà cửa,Home Repair,Rải đất với một xẻng,Spreading dirt with a shovel,5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06220,adult,Sửa chữa nhà cửa,Home Repair,Rửa và đánh sáp thân thuyền buồm hoặc máy bay,Washing and waxing hull of sailboat or airplane,4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06225,adult,Sửa chữa nhà cửa,Home Repair,Rửa và đánh sáp ô tô,Washing and waxing car,2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/home-repair
adult_06230,adult,Sửa chữa nhà cửa,Home Repair,"Rửa hàng rào, sơn / vẽ hàng rào, cường độ vừa","Washing fence, painting fence, moderate effort",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_06240,adult,Sửa chữa nhà cửa,Home Repair,"Đi dây điện, đấu nối/nối dây","Wiring, tapping-splicing",3.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/home-repair
adult_07009,adult,Ít vận động / nghỉ ngơi,Inactivity,Nằm yên tĩnh và xem tivi,Lying quietly and watching television,1.0,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07011,adult,Ít vận động / nghỉ ngơi,Inactivity,"Nằm yên tĩnh, không làm gì, nằm trên giường khi còn thức, nghe nhạc (không nói chuyện hoặc đọc sách)","Lying quietly, doing nothing, lying in bed awake, listening to music (not talking or reading)",1.0,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07020,adult,Ít vận động / nghỉ ngơi,Inactivity,Ngồi xem tivi,"Sit, watch television",1.0,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07021,adult,Ít vận động / nghỉ ngơi,Inactivity,"Ngồi yên, thông thường","Sitting quietly, general",1.0,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07022,adult,Ít vận động / nghỉ ngơi,Inactivity,"Ngồi yên, cử động bồn chồn, thông thường, cử động bồn chồn hai tay","Sitting quietly, fidgeting, general, fidgeting hands",1.5,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07023,adult,Ít vận động / nghỉ ngơi,Inactivity,"Ngồi, fidget feet","Sitting, fidget feet",1.8,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/inactivity
adult_07024,adult,Ít vận động / nghỉ ngơi,Inactivity,Ngồi hun khói,Sitting smoking,1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07025,adult,Ít vận động / nghỉ ngơi,Inactivity,"Ngồi, nghe nhạc (không nói chuyện hoặc đọc sách) hoặc quan sát một movie trong một nhà hát","Sitting, listening to music (not talking or reading) or watching a movie in a theater",1.5,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07026,adult,Ít vận động / nghỉ ngơi,Inactivity,"Ngồi ở một bàn làm việc, tựa đầu vào hai tay","Sitting at a desk, resting head in hands",1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07030,adult,Ít vận động / nghỉ ngơi,Inactivity,Sleeping,Sleeping,1.0,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07040,adult,Ít vận động / nghỉ ngơi,Inactivity,Đứng yên trong hàng,Standing quietly (standing in a line),1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07041,adult,Ít vận động / nghỉ ngơi,Inactivity,Đứng (cử động bồn chồn),Standing (fidgeting),1.5,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07045,adult,Ít vận động / nghỉ ngơi,Inactivity,Đứng xem tivi,Standing watching television,1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07050,adult,Ít vận động / nghỉ ngơi,Inactivity,"Nằm/ngả lưng, viết","Reclining, writing",1.5,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07060,adult,Ít vận động / nghỉ ngơi,Inactivity,"Nằm/ngả lưng, nói chuyện trực tiếp hoặc qua điện thoại","Reclining, talking or talking on phone",1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07070,adult,Ít vận động / nghỉ ngơi,Inactivity,"Nằm/ngả lưng, đọc sách","Reclining, reading",1.3,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_07075,adult,Ít vận động / nghỉ ngơi,Inactivity,Thiền,Meditating,1.0,MET,3.5,ml/kg/min,sedentary,True,False,False,https://pacompendium.com/inactivity
adult_08009,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Mang vác, xếp hoặc chất gỗ/củi, xếp/dỡ hoặc mang gỗ, cường độ nhẹ đến vừa","Carrying, loading or stacking wood, loading/unloading or carrying lumber, light-to- moderate effort",4.1,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08010,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Mang vác, xếp hoặc chất gỗ/củi, xếp/dỡ hoặc mang gỗ, cường độ vừa","Carrying, loading or stacking wood, loading/unloading or carrying lumber, moderate effort",5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08019,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Bổ củi, chẻ khúc gỗ, cường độ vừa","Chopping wood, splitting logs, moderate effort",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08020,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Bổ củi, chẻ khúc gỗ, cường độ cao","Chopping wood, splitting logs, vigorous effort",6.5,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08025,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Dọn bụi cây nhẹ, tỉa thưa vườn, cường độ vừa","Clearing light brush, thinning garden, moderate effort",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08030,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Dọn đất, vận chuyển bụi/cành cây và thực bì, cường độ cao","Clearing land, haul brush, undergrowth, or ground, vigorous effort",6.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08040,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Đào đất sandbox, xúc cát bằng xẻng","Digging sandbox, shoveling sand",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08045,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Đào đất, xới đất, lấp/đổ đất trong vườn, ủ phân hữu cơ, cường độ nhẹ đến vừa","Digging, spading, filling garden, composting, light-to-moderate effort",3.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08050,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Đào đất, xới đất, lấp/đổ đất trong vườn, ủ phân hữu cơ (Taylor Code 590)","Digging, spading, filling garden, composting (Taylor Code 590)",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08052,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Đào đất, xới đất, lấp/đổ đất trong vườn, ủ phân hữu cơ, cường độ cao","Digging, spading, filling garden, composting, vigorous effort",7.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08055,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,Lái xe máy kéo,Driving tractor,2.8,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/lawn-garden
adult_08057,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Đốn hạ cây, lớn cỡ","Felling trees, large size",8.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08058,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,Đốn cây cỡ nhỏ đến trung bình,"Felling trees, small-medium size",5.3,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08060,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Làm vườn với nặng công suất dụng cụ, sử dụng chain saw, tilling một vườn","Gardening with heavy power tools, using chain saw, tilling a garden",5.8,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08066,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Làm vườn, thông thường","gardening, general",2.0,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/lawn-garden
adult_08070,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Irrigation channels, opening và closing ports","Irrigation channels, opening and closing ports",4.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08080,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,Rải đá dăm hoặc sỏi,Laying crushed rock or gravel,6.3,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08090,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,Trải cỏ,Laying sod,5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08095,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Cắt cỏ vườn, thông thường, đi bộ, cường độ vừa","Mowing lawn, general, walking, moderate effort",5.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08100,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Cắt cỏ vườn, máy cắt cỏ có ghế lái (Taylor Code 550)","Mowing lawn, riding mower (Taylor Code 550)",2.5,MET,3.5,ml/kg/min,light,True,False,False,https://pacompendium.com/lawn-garden
adult_08110,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Cắt cỏ vườn, máy cắt cỏ đẩy tay, cường độ cao (Taylor Code 570)","Mowing lawn, hand mower, vigorous effort (Taylor Code 570)",6.0,MET,3.5,ml/kg/min,vigorous,False,False,False,https://pacompendium.com/lawn-garden
adult_08120,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Cắt cỏ vườn, đi bộ, máy cắt cỏ động cơ, vừa hoặc cường độ cao","Mowing lawn, walk, power mower, moderate or vigorous effort",5.0,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
adult_08125,adult,Làm vườn / chăm sóc sân vườn,Lawn Garden,"Cắt cỏ vườn, máy cắt cỏ động cơ, nhẹ hoặc cường độ vừa (Taylor Code 590)","Mowing lawn, power mower, light or moderate effort (Taylor Code 590)",4.5,MET,3.5,ml/kg/min,moderate,True,False,False,https://pacompendium.com/lawn-garden
