food_id,canonical_food_id,source_name,source_food_id,source_priority,name_vi,name_en,display_name,category_vi,category_en,item_type,processing_level,is_core_food,is_branded,brand_name,recommendation_priority,waste_percent,water_g,kcal_per_100g,protein_g,fat_g,carb_g,fiber_g,sugar_g,ash_g,sodium_mg,potassium_mg,phosphorus_mg,calcium_mg,iron_mg,magnesium_mg,zinc_mg,cholesterol_mg,saturated_fat_g,trans_fat_g,purine_mg,preferred_source,needs_manual_review,review_reason,search_text_vi,search_text_en,fallback_source_name,fallback_source_food_id,fallback_reason,nutrient_source_note
FOOD001346,CANON001328,SR Legacy,168894,3,"Wheat flour, trắng, all-purpose, enriched, bleached","Wheat flour, white, all-purpose, enriched, bleached","Wheat flour, trắng, all-purpose, enriched, bleached",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,11.92,364.0,10.33,0.98,76.31,2.7,0.27,0.47,2.0,107.0,108.0,15.0,4.64,22.0,0.7,0.0,0.155,,,SR Legacy,True,low_confidence_translation,"Tên: Wheat flour, trắng, all-purpose, enriched, bleached. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Wheat flour, white, all-purpose, enriched, bleached. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001347,CANON001329,SR Legacy,168895,3,"Wheat flour, trắng, all-purpose, self-rising, enriched","Wheat flour, white, all-purpose, self-rising, enriched","Wheat flour, trắng, all-purpose, self-rising, enriched",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,10.59,354.0,9.89,0.97,74.22,2.7,0.22,4.33,1193.0,124.0,595.0,338.0,4.67,19.0,0.62,0.0,0.154,,,SR Legacy,True,low_confidence_translation,"Tên: Wheat flour, trắng, all-purpose, self-rising, enriched. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Wheat flour, white, all-purpose, self-rising, enriched. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001348,CANON001330,SR Legacy,168896,3,"Wheat flour, trắng, bánh mì, enriched","Wheat flour, white, bread, enriched","Wheat flour, trắng, bánh mì, enriched",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,13.36,361.0,11.98,1.66,72.53,2.4,0.31,0.47,2.0,100.0,97.0,15.0,4.41,25.0,0.85,0.0,0.244,,,SR Legacy,True,low_confidence_translation,"Tên: Wheat flour, trắng, bánh mì, enriched. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Wheat flour, white, bread, enriched. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001350,CANON001331,SR Legacy,168898,3,"Gạo/cơm flour, brown","Rice flour, brown","Gạo/cơm flour, brown",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,11.97,363.0,7.23,2.78,76.48,4.6,0.66,1.54,8.0,289.0,337.0,11.0,1.98,112.0,2.45,0.0,0.557,,,SR Legacy,False,,"Tên: Gạo/cơm flour, brown. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Rice flour, brown. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001351,CANON001332,SR Legacy,168899,3,"Mì ống/nui, gluten-free, corn, khô","Pasta, gluten-free, corn, dry","Mì ống/nui, gluten-free, corn, khô",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,10.0,357.0,7.46,2.08,79.26,11.0,,1.2,3.0,294.0,253.0,4.0,0.93,119.0,1.79,0.0,0.29,,,SR Legacy,True,low_confidence_translation,"Tên: Mì ống/nui, gluten-free, corn, khô. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Pasta, gluten-free, corn, dry. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001352,CANON001333,SR Legacy,168900,3,"Mì ống/nui, gluten-free, corn, chín","Pasta, gluten-free, corn, cooked","Mì ống/nui, gluten-free, corn, chín",Ngũ cốc và mì/nui,Cereal Grains and Pasta,cooked_food,minimally_processed,True,False,,high,,68.31,126.0,2.63,0.73,27.91,4.8,,0.42,0.0,31.0,76.0,1.0,0.25,36.0,0.63,0.0,0.102,,,SR Legacy,True,low_confidence_translation,"Tên: Mì ống/nui, gluten-free, corn, chín. Nhóm: Ngũ cốc và mì/nui. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Pasta, gluten-free, corn, cooked. Category: Cereal Grains and Pasta. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001353,CANON001334,SR Legacy,168901,3,"Mì ống/nui, homemade, made with trứng, chín","Pasta, homemade, made with egg, cooked","Mì ống/nui, homemade, made with trứng, chín",Ngũ cốc và mì/nui,Cereal Grains and Pasta,cooked_food,minimally_processed,True,False,,high,,68.71,130.0,5.28,1.74,23.54,,,0.73,83.0,21.0,52.0,10.0,1.16,14.0,0.44,41.0,0.408,,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: Mì ống/nui, homemade, made with trứng, chín. Nhóm: Ngũ cốc và mì/nui. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Pasta, homemade, made with egg, cooked. Category: Cereal Grains and Pasta. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001354,CANON001335,SR Legacy,168902,3,"Mì ống/nui, homemade, made without trứng, chín","Pasta, homemade, made without egg, cooked","Mì ống/nui, homemade, made without trứng, chín",Ngũ cốc và mì/nui,Cereal Grains and Pasta,cooked_food,minimally_processed,True,False,,high,,68.86,124.0,4.37,0.98,25.12,,,0.66,74.0,19.0,40.0,6.0,1.13,14.0,0.37,0.0,0.14,,,SR Legacy,True,low_confidence_translation; possible_word_by_word_translation,"Tên: Mì ống/nui, homemade, made without trứng, chín. Nhóm: Ngũ cốc và mì/nui. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Pasta, homemade, made without egg, cooked. Category: Cereal Grains and Pasta. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001355,CANON001336,SR Legacy,168903,3,"Nui macaroni, vegetable, enriched, khô","Macaroni, vegetable, enriched, dry","Nui macaroni, vegetable, enriched, khô",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,9.89,367.0,13.14,1.04,74.88,4.3,,1.05,43.0,285.0,116.0,34.0,4.28,46.0,0.76,0.0,0.15,,,SR Legacy,True,low_confidence_translation,"Tên: Nui macaroni, vegetable, enriched, khô. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Macaroni, vegetable, enriched, dry. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001356,CANON001337,SR Legacy,168904,3,"Nui macaroni, vegetable, enriched, chín","Macaroni, vegetable, enriched, cooked","Nui macaroni, vegetable, enriched, chín",Ngũ cốc và mì/nui,Cereal Grains and Pasta,cooked_food,minimally_processed,True,False,,high,,68.37,128.0,4.53,0.11,26.61,4.3,1.15,0.38,6.0,31.0,50.0,11.0,0.49,19.0,0.44,0.0,0.016,,,SR Legacy,True,low_confidence_translation,"Tên: Nui macaroni, vegetable, enriched, chín. Nhóm: Ngũ cốc và mì/nui. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Macaroni, vegetable, enriched, cooked. Category: Cereal Grains and Pasta. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001357,CANON001338,SR Legacy,168905,3,"Mì, chinese, chow mein","Noodles, chinese, chow mein","Mì, chinese, chow mein",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,1.58,471.0,10.88,21.24,63.64,6.7,0.0,2.66,866.0,103.0,98.0,0.0,6.43,19.0,0.81,0.0,6.738,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Mì, chinese, chow mein. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Noodles, chinese, chow mein. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001358,CANON001339,SR Legacy,168906,3,"Mì, japanese, soba, khô","Noodles, japanese, soba, dry","Mì, japanese, soba, khô",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,6.88,336.0,14.38,0.71,74.62,,,3.41,792.0,252.0,254.0,35.0,2.7,95.0,1.71,0.0,0.136,,,SR Legacy,True,low_confidence_translation,"Tên: Mì, japanese, soba, khô. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Noodles, japanese, soba, dry. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001359,CANON001340,SR Legacy,168907,3,"Mì, japanese, soba, chín","Noodles, japanese, soba, cooked","Mì, japanese, soba, chín",Ngũ cốc và mì/nui,Cereal Grains and Pasta,cooked_food,minimally_processed,True,False,,high,,73.01,99.0,5.06,0.1,21.44,,,0.39,60.0,35.0,25.0,4.0,0.48,9.0,0.12,0.0,0.019,,,SR Legacy,True,low_confidence_translation,"Tên: Mì, japanese, soba, chín. Nhóm: Ngũ cốc và mì/nui. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Noodles, japanese, soba, cooked. Category: Cereal Grains and Pasta. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001360,CANON001341,SR Legacy,168908,3,"Mì, japanese, somen, khô","Noodles, japanese, somen, dry","Mì, japanese, somen, khô",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,9.21,356.0,11.35,0.81,74.1,4.3,,4.54,1840.0,164.0,80.0,23.0,1.32,28.0,0.45,0.0,0.115,,,SR Legacy,True,low_confidence_translation,"Tên: Mì, japanese, somen, khô. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Noodles, japanese, somen, dry. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001361,CANON001342,SR Legacy,168909,3,"Mì, japanese, somen, chín","Noodles, japanese, somen, cooked","Mì, japanese, somen, chín",Ngũ cốc và mì/nui,Cereal Grains and Pasta,cooked_food,minimally_processed,True,False,,high,,67.91,131.0,4.0,0.18,27.54,,,0.36,161.0,29.0,27.0,8.0,0.52,2.0,0.22,0.0,0.025,,,SR Legacy,True,low_confidence_translation,"Tên: Mì, japanese, somen, chín. Nhóm: Ngũ cốc và mì/nui. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Noodles, japanese, somen, cooked. Category: Cereal Grains and Pasta. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001362,CANON001343,SR Legacy,168910,3,"Mì ống/nui, whole-wheat, chín (includes foods for usda's food distribution program)","Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program)","Mì ống/nui, whole-wheat, chín (includes foods for usda's food distribution program)",Ngũ cốc và mì/nui,Cereal Grains and Pasta,cooked_food,minimally_processed,True,False,,high,,61.8,149.0,5.99,1.71,30.07,3.9,0.75,0.44,4.0,96.0,127.0,13.0,1.72,54.0,1.34,0.0,0.243,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Mì ống/nui, whole-wheat, chín (includes foods for usda's food distribution program). Nhóm: Ngũ cốc và mì/nui. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program). Category: Cereal Grains and Pasta. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001364,CANON001344,SR Legacy,168912,3,"Mì spaghetti, rau bina/cải bó xôi, chín","Spaghetti, spinach, cooked","Mì spaghetti, rau bina/cải bó xôi, chín",Ngũ cốc và mì/nui,Cereal Grains and Pasta,cooked_food,minimally_processed,True,False,,high,,68.14,130.0,4.58,0.63,26.15,,,0.5,14.0,58.0,108.0,30.0,1.04,62.0,1.08,0.0,0.091,,,SR Legacy,False,,"Tên: Mì spaghetti, rau bina/cải bó xôi, chín. Nhóm: Ngũ cốc và mì/nui. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Spaghetti, spinach, cooked. Category: Cereal Grains and Pasta. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001367,CANON001345,SR Legacy,168915,3,"Mì ống/nui, nguyên chất grain, 51% nguyên chất wheat, remaining unenriched semolina, khô","Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, dry","Mì ống/nui, nguyên chất grain, 51% nguyên chất wheat, remaining unenriched semolina, khô",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,8.85,362.0,13.51,2.68,73.1,10.1,2.6,1.87,11.0,366.0,287.0,27.0,3.33,104.0,2.4,,0.351,0.002,,SR Legacy,True,low_confidence_translation,"Tên: Mì ống/nui, nguyên chất grain, 51% nguyên chất wheat, remaining unenriched semolina, khô. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, dry. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001368,CANON001346,SR Legacy,168916,3,"Mì ống/nui, nguyên chất grain, 51% nguyên chất wheat, remaining unenriched semolina, chín","Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, cooked","Mì ống/nui, nguyên chất grain, 51% nguyên chất wheat, remaining unenriched semolina, chín",Ngũ cốc và mì/nui,Cereal Grains and Pasta,cooked_food,minimally_processed,True,False,,high,,60.72,159.0,5.82,1.5,31.51,4.6,0.85,0.45,6.0,77.0,110.0,12.0,1.65,45.0,1.12,,0.239,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Mì ống/nui, nguyên chất grain, 51% nguyên chất wheat, remaining unenriched semolina, chín. Nhóm: Ngũ cốc và mì/nui. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Pasta, whole grain, 51% whole wheat, remaining unenriched semolina, cooked. Category: Cereal Grains and Pasta. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001369,CANON001347,SR Legacy,168917,3,"Quinoa, chín","Quinoa, cooked","Quinoa, chín",Ngũ cốc và mì/nui,Cereal Grains and Pasta,cooked_food,minimally_processed,True,False,,high,,71.61,120.0,4.4,1.92,21.3,2.8,0.87,0.76,7.0,172.0,152.0,17.0,1.49,64.0,1.09,0.0,0.231,,,SR Legacy,True,low_confidence_translation,"Tên: Quinoa, chín. Nhóm: Ngũ cốc và mì/nui. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Quinoa, cooked. Category: Cereal Grains and Pasta. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001370,CANON001348,SR Legacy,168918,3,"Teff, chín","Teff, cooked","Teff, chín",Ngũ cốc và mì/nui,Cereal Grains and Pasta,cooked_food,minimally_processed,True,False,,high,,74.93,101.0,3.87,0.65,19.86,2.8,,0.69,8.0,107.0,120.0,49.0,2.05,50.0,1.11,0.0,,,,SR Legacy,True,low_confidence_translation,"Tên: Teff, chín. Nhóm: Ngũ cốc và mì/nui. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Teff, cooked. Category: Cereal Grains and Pasta. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001371,CANON001349,SR Legacy,168919,3,"Mì, trứng, chín, enriched, with added muối","Noodles, egg, cooked, enriched, with added salt","Mì, trứng, chín, enriched, with added muối",Ngũ cốc và mì/nui,Cereal Grains and Pasta,cooked_food,minimally_processed,True,False,,high,,67.73,138.0,4.54,2.07,25.16,1.2,0.4,0.5,165.0,38.0,76.0,12.0,1.47,21.0,0.65,29.0,0.419,0.029,,SR Legacy,True,possible_word_by_word_translation,"Tên: Mì, trứng, chín, enriched, with added muối. Nhóm: Ngũ cốc và mì/nui. Loại: cooked_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Noodles, egg, cooked, enriched, with added salt. Category: Cereal Grains and Pasta. Type: cooked_food. Processing level: minimally_processed.",,,,
FOOD001372,CANON001350,SR Legacy,168920,3,"Corn grain, trắng","Corn grain, white","Corn grain, trắng",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,10.37,365.0,9.42,4.74,74.26,,,1.2,35.0,287.0,210.0,7.0,2.71,127.0,2.21,0.0,0.667,,,SR Legacy,True,low_confidence_translation,"Tên: Corn grain, trắng. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Corn grain, white. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001373,CANON001351,SR Legacy,168921,3,"Corn flour, whole-grain, blue (harina de maiz morado)","Corn flour, whole-grain, blue (harina de maiz morado)","Corn flour, whole-grain, blue (harina de maiz morado)",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,10.83,364.0,8.75,5.09,73.89,8.4,,1.44,5.0,381.0,263.0,5.0,1.74,110.0,2.24,,,,,SR Legacy,True,low_confidence_translation,"Tên: Corn flour, whole-grain, blue (harina de maiz morado). Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Corn flour, whole-grain, blue (harina de maiz morado). Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001374,CANON001352,SR Legacy,168922,3,"Cornmeal, degermed, enriched, trắng","Cornmeal, degermed, enriched, white","Cornmeal, degermed, enriched, trắng",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,11.18,370.0,7.11,1.75,79.45,3.9,1.61,0.51,7.0,142.0,99.0,3.0,4.36,32.0,0.66,0.0,0.22,0.0,,SR Legacy,True,low_confidence_translation,"Tên: Cornmeal, degermed, enriched, trắng. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Cornmeal, degermed, enriched, white. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
FOOD001375,CANON001353,SR Legacy,168923,3,"Cornmeal, trắng, self-rising, bolted, plain, enriched","Cornmeal, white, self-rising, bolted, plain, enriched","Cornmeal, trắng, self-rising, bolted, plain, enriched",Ngũ cốc và mì/nui,Cereal Grains and Pasta,basic_food,minimally_processed,True,False,,high,,12.59,334.0,8.28,3.4,70.28,6.7,,5.45,1247.0,255.0,804.0,361.0,5.76,86.0,2.0,0.0,0.478,,,SR Legacy,True,low_confidence_translation,"Tên: Cornmeal, trắng, self-rising, bolted, plain, enriched. Nhóm: Ngũ cốc và mì/nui. Loại: basic_food. Mức chế biến: minimally_processed. Ghi chú: Thực phẩm cơ bản.","Name: Cornmeal, white, self-rising, bolted, plain, enriched. Category: Cereal Grains and Pasta. Type: basic_food. Processing level: minimally_processed.",,,,
